"age" "female" "hisp" "education" "earnings" "hours" "week" "union" "uncov" "region" "race" "marital"
"23353" 31 0 0 16 40000 40 52 0 0 1 1 7
"23354" 65 0 1 14 23000 40 52 0 0 4 1 1
"23355" 25 0 0 12 52004 40 52 0 0 2 1 7
"23356" 33 0 0 12 35000 40 52 0 0 1 1 7
"23357" 48 0 0 12 42000 40 52 0 0 2 1 1
"23358" 32 0 0 16 37000 40 52 0 0 4 1 7
"23359" 52 0 0 12 34511 40 52 0 0 4 1 1
"23360" 34 0 0 14 45000 40 52 0 0 4 1 1
"23361" 50 0 0 12 48000 55 52 0 0 1 1 1
"23362" 43 0 0 13 30000 55 52 0 0 1 1 1
"23363" 25 0 0 13 32000 40 52 0 0 3 1 7
"23364" 46 0 0 13 80000 42 51 0 0 4 1 1
"23365" 43 0 0 18 153000 55 49 0 0 2 1 1
"23366" 27 0 0 16 37500 40 52 0 0 3 1 7
"23367" 43 0 1 12 19240 40 52 0 0 4 1 1
"23368" 34 0 0 16 51000 40 52 0 0 1 1 1
"23369" 43 0 0 16 70000 45 52 0 0 3 1 5
"23370" 56 0 0 13 93000 50 48 0 0 4 1 1
"23371" 51 0 0 13 27600 55 52 0 0 4 1 7
"23372" 57 0 0 16 120000 55 52 0 0 3 1 1
"23373" 51 0 1 12 44000 52 52 0 0 3 1 1
"23374" 77 0 0 14 43000 40 52 0 0 3 1 1
"23375" 61 0 0 16 70000 60 52 0 0 3 1 1
"23376" 40 0 0 18 71274 40 52 0 0 3 1 5
"23377" 25 0 0 16 35000 40 52 0 0 2 1 7
"23378" 60 0 0 18 1e+05 42 52 0 0 2 1 1
"23379" 56 0 0 12 41645 45 52 0 0 3 1 1
"23380" 55 0 1 12 57000 40 52 0 0 3 1 1
"23381" 28 0 0 13 120000 60 50 0 0 3 1 1
"23382" 46 0 0 13 46000 46 52 0 0 2 1 1
"23383" 50 0 0 12 36000 40 52 0 0 4 1 4
"23384" 25 0 0 18 40002 40 52 0 0 3 1 7
"23385" 26 0 0 12 25000 40 52 0 0 3 1 7
"23386" 30 0 1 14 25000 50 52 0 0 4 1 1
"23387" 25 0 1 13 40000 40 52 0 0 3 1 7
"23388" 56 0 0 12 30000 45 52 0 0 2 1 1
"23389" 50 0 0 14 60400 40 52 1 0 4 1 1
"23390" 30 0 0 12 75000 50 52 0 0 4 1 7
"23391" 53 0 0 20 190002 60 52 0 0 3 1 1
"23392" 40 0 0 13 30000 40 52 0 0 3 1 5
"23393" 40 0 0 16 37000 50 52 0 0 1 1 1
"23394" 47 0 0 14 47500 45 52 0 0 4 1 7
"23395" 28 0 1 12 30000 40 52 0 0 3 1 1
"23396" 38 0 0 14 38000 40 50 0 0 2 1 1
"23397" 47 0 0 12 39000 45 52 0 0 2 1 1
"23398" 40 0 0 14 55000 50 52 0 0 2 1 5
"23399" 56 0 1 20 55900 60 52 0 0 4 1 1
"23400" 37 0 0 13 80000 70 52 0 0 2 1 6
"23401" 47 0 0 18 55000 40 52 0 0 2 1 7
"23402" 21 0 0 13 30000 40 52 0 0 2 1 1
"23403" 24 0 1 12 33000 40 50 0 0 3 1 7
"23404" 41 0 0 13 53500 45 52 0 0 4 1 1
"23405" 62 0 0 14 70000 40 52 0 0 1 1 1
"23406" 57 0 0 14 65000 40 52 0 0 4 1 1
"23407" 51 0 0 12 35000 40 52 0 0 2 1 1
"23408" 57 0 0 13 51000 40 52 0 0 3 1 3
"23409" 38 0 0 13 30000 40 52 0 0 3 1 7
"23410" 51 0 0 13 56000 50 52 0 0 1 1 1
"23411" 36 0 0 16 55600 50 52 0 0 3 1 1
"23412" 29 0 1 13 24000 40 52 0 0 4 1 1
"23413" 52 0 1 11 60000 40 52 0 0 3 1 1
"23414" 36 0 1 13 21000 40 52 0 0 3 1 1
"23415" 41 0 0 12 38000 40 52 0 0 4 1 5
"23416" 40 0 1 11 25000 40 52 0 0 2 1 1
"23417" 55 0 0 16 44000 40 52 0 0 3 1 1
"23418" 44 0 0 13 55000 40 52 0 0 4 1 1
"23419" 51 0 0 16 109000 40 52 0 0 2 1 5
"23420" 31 0 0 11 65000 40 52 1 0 3 1 1
"23421" 27 0 1 16 65000 40 48 0 0 4 1 7
"23422" 56 0 0 12 26000 40 52 0 0 2 1 1
"23423" 38 0 0 12 34700 40 52 0 0 3 1 5
"23424" 35 0 0 12 37000 40 52 0 0 1 1 1
"23425" 59 0 0 13 32000 43 52 0 0 3 1 1
"23426" 25 0 1 14 45000 40 52 0 0 4 1 1
"23427" 57 0 0 16 22000 40 52 0 0 3 1 1
"23428" 54 0 0 12 96000 40 52 0 0 3 1 1
"23429" 34 0 0 18 105000 45 52 0 0 3 1 1
"23430" 38 0 0 18 126000 55 52 0 0 3 1 1
"23431" 29 0 1 10 436465 84 52 0 0 1 1 7
"23432" 39 0 0 12 116000 50 50 0 0 3 1 1
"23433" 21 0 0 13 20000 60 52 0 0 2 1 7
"23434" 43 0 0 12 8000 40 52 0 0 3 1 6
"23435" 49 0 0 13 40000 40 52 0 0 1 1 7
"23436" 50 0 1 11 20000 40 52 0 0 4 1 1
"23437" 49 0 0 16 40000 40 52 0 0 4 1 1
"23438" 47 0 0 16 75002 40 52 0 0 3 1 1
"23439" 23 0 1 12 30000 40 52 0 0 2 1 7
"23440" 30 0 1 18 46300 40 52 0 0 4 1 1
"23441" 52 0 0 13 80000 40 52 0 0 1 1 1
"23442" 52 0 0 14 80000 50 52 0 0 4 1 1
"23443" 45 0 0 12 165000 55 52 0 0 1 1 1
"23444" 22 0 0 13 40000 40 52 0 0 2 1 7
"23445" 34 0 0 18 48000 40 52 0 0 2 1 1
"23446" 34 0 1 11 20000 40 52 0 0 4 1 7
"23447" 52 0 0 12 150000 40 52 0 0 2 1 1
"23448" 62 0 0 13 63000 60 52 0 0 3 1 1
"23449" 33 0 1 14 35000 40 52 0 0 4 1 1
"23450" 54 0 0 16 389599 55 52 0 0 2 1 1
"23451" 47 0 0 12 50000 40 52 0 0 4 1 1
"23452" 50 0 0 18 389599 60 52 0 0 2 1 1
"23453" 48 0 1 13 64000 40 52 0 0 3 1 1
"23454" 79 0 0 12 27400 40 52 0 0 4 1 5
"23455" 59 0 0 16 24000 40 52 0 0 3 1 1
"23456" 53 0 1 6 30000 40 52 0 0 4 1 6
"23457" 42 0 0 12 36000 48 52 0 0 3 1 1
"23458" 31 0 0 12 40000 40 52 0 0 1 1 7
"23459" 20 0 1 11 25000 40 52 0 0 2 1 7
"23460" 58 0 0 16 150000 55 52 0 0 1 1 1
"23461" 38 0 1 13 51000 40 52 0 0 2 1 7
"23462" 46 0 0 10 142946 80 52 0 0 4 1 1
"23463" 51 0 1 20 130000 50 52 0 0 1 1 1
"23464" 65 0 0 12 18082 84 52 0 0 3 1 1
"23465" 40 0 0 16 70000 40 52 0 0 3 1 3
"23466" 50 0 0 16 72000 70 52 0 0 2 1 1
"23467" 53 0 0 16 20400 70 52 0 0 2 1 7
"23468" 30 0 0 13 45000 48 52 0 0 2 1 1
"23469" 49 0 0 12 42000 45 48 0 0 2 1 1
"23470" 42 0 0 12 27000 40 52 0 0 4 1 1
"23471" 38 0 0 13 26000 45 52 0 0 4 1 1
"23472" 51 0 0 12 40000 40 52 0 0 3 1 1
"23473" 48 0 0 18 110000 52 52 0 0 3 1 5
"23474" 44 0 0 12 55000 45 52 0 0 2 1 1
"23475" 42 0 0 14 46000 45 52 0 0 1 1 1
"23476" 54 0 0 12 65000 40 52 0 0 2 1 1
"23477" 42 0 0 13 46000 40 52 0 0 4 1 1
"23478" 27 0 0 14 35000 40 52 0 0 2 1 1
"23479" 37 0 0 16 60000 40 52 0 0 2 1 1
"23480" 34 0 0 14 55000 40 52 0 0 1 1 1
"23481" 32 0 0 13 27000 46 50 0 0 4 1 7
"23482" 38 0 1 6 25000 40 52 0 0 2 1 1
"23483" 66 0 0 20 80000 60 52 0 0 1 1 1
"23484" 50 0 0 16 15000 55 52 0 0 1 1 1
"23485" 40 0 0 12 60000 40 52 0 0 1 1 1
"23486" 52 0 0 16 45000 70 52 0 0 1 1 5
"23487" 59 0 0 11 21000 40 52 0 0 3 1 4
"23488" 59 0 0 12 104000 40 52 0 0 3 1 1
"23489" 42 0 1 16 45000 48 52 0 0 4 1 1
"23490" 44 0 0 12 108000 40 52 0 0 2 1 1
"23491" 33 0 0 14 50000 45 52 0 0 2 1 1
"23492" 25 0 0 16 35002 40 52 0 0 1 1 7
"23493" 27 0 0 16 36678 40 52 0 0 1 1 5
"23494" 20 0 1 9 12000 40 52 0 0 3 1 7
"23495" 25 0 0 13 55000 40 52 0 0 2 1 7
"23496" 45 0 0 13 164400 50 52 0 0 2 1 6
"23497" 51 0 1 14 60000 50 52 0 0 3 1 1
"23498" 36 0 0 12 39500 40 52 0 0 2 1 7
"23499" 41 0 0 12 41000 40 52 0 0 1 1 1
"23500" 42 0 0 12 32200 40 52 0 0 2 1 7
"23501" 34 0 0 11 58002 53 52 0 0 3 1 1
"23502" 36 0 1 11 10200 40 52 0 0 4 1 6
"23503" 48 0 0 12 40000 52 52 0 0 2 1 5
"23504" 32 0 1 13 60000 40 52 0 0 4 1 5
"23505" 25 0 1 11 22420 40 52 0 0 3 1 7
"23506" 39 0 0 10 30002 40 52 0 0 3 1 1
"23507" 40 0 0 16 50000 40 52 0 0 4 1 1
"23508" 65 0 0 12 47000 40 50 0 0 4 1 1
"23509" 30 0 0 16 50000 60 52 0 0 2 1 7
"23510" 39 0 0 18 55000 45 52 0 0 1 1 1
"23511" 36 0 1 13 44000 40 52 0 0 3 1 1
"23512" 66 0 0 12 80000 70 52 1 0 4 1 1
"23513" 22 0 0 14 60000 50 52 0 0 3 1 7
"23514" 37 0 0 16 75000 60 52 0 0 3 1 1
"23515" 32 0 0 12 15000 40 52 0 0 3 1 1
"23516" 62 0 0 13 45000 40 52 0 0 4 1 5
"23517" 57 0 0 18 140000 45 52 0 0 1 1 1
"23518" 45 0 1 6 7000 40 52 0 0 4 1 1
"23519" 33 0 0 13 30000 40 52 0 0 3 1 1
"23520" 21 0 0 13 15000 40 52 0 0 2 1 7
"23521" 48 0 0 13 87000 45 52 0 0 3 1 1
"23522" 50 0 1 12 14400 40 52 0 0 3 1 1
"23523" 60 0 0 12 95000 45 52 0 0 4 1 5
"23524" 50 0 0 12 46000 40 52 0 0 1 1 1
"23525" 54 0 0 16 159946 60 52 0 0 4 1 1
"23526" 39 0 0 12 24000 40 52 0 0 4 1 7
"23527" 27 0 1 13 27000 40 52 0 0 4 1 1
"23528" 44 0 0 20 60600 50 52 0 0 1 1 1
"23529" 32 0 0 12 19000 50 52 0 0 4 1 1
"23530" 39 0 1 6 20800 40 52 0 0 3 1 3
"23531" 27 0 0 12 19200 40 52 0 0 3 1 7
"23532" 24 0 0 11 35000 45 52 0 0 3 1 7
"23533" 45 0 1 10 24000 40 50 0 0 3 1 1
"23534" 49 0 0 12 60000 52 52 0 0 1 1 1
"23535" 39 0 0 11 52000 40 52 0 0 3 1 1
"23536" 20 0 0 12 50000 50 52 0 0 3 1 7
"23537" 37 0 0 12 42000 60 52 0 0 4 1 1
"23538" 53 0 0 12 51600 40 52 0 0 4 1 1
"23539" 20 0 1 13 19330 40 52 0 0 3 1 1
"23540" 38 0 0 13 85000 50 52 0 0 1 1 1
"23541" 25 0 0 12 28861 72 52 0 0 3 1 1
"23542" 30 0 1 12 26000 40 52 0 0 3 1 1
"23543" 53 0 0 14 42000 40 52 0 0 2 1 7
"23544" 36 0 1 11 33000 40 52 0 0 2 1 1
"23545" 49 0 0 12 28000 50 52 0 0 3 1 1
"23546" 25 0 0 12 25000 40 52 0 0 3 1 7
"23547" 37 0 0 11 76000 40 52 0 0 3 1 1
"23548" 50 0 0 14 40000 40 52 0 0 3 1 1
"23549" 45 0 0 16 79959 50 51 0 0 4 1 1
"23550" 44 0 0 12 35000 40 52 0 0 3 1 1
"23551" 60 0 0 16 50000 40 52 0 0 4 1 1
"23552" 39 0 0 16 80000 40 52 0 0 2 1 1
"23553" 18 0 0 12 10000 40 52 0 0 1 1 7
"23554" 48 0 0 13 60000 40 52 0 0 3 1 1
"23555" 41 0 1 20 1e+05 60 52 0 0 3 1 1
"23556" 51 0 0 16 37000 44 52 0 0 1 1 1
"23557" 38 0 0 18 76600 44 52 0 0 4 1 1
"23558" 42 0 0 13 68500 40 52 0 0 4 1 5
"23559" 36 0 0 16 30000 55 52 0 0 2 1 1
"23560" 54 0 0 12 42000 50 52 0 0 2 1 5
"23561" 24 0 1 11 27000 40 52 0 0 4 1 1
"23562" 55 0 0 12 46000 45 52 0 0 4 1 1
"23563" 46 0 0 16 70000 40 52 0 0 1 1 1
"23564" 53 0 0 16 125000 50 52 0 0 4 1 1
"23565" 35 0 0 13 70000 40 52 0 0 3 1 1
"23566" 43 0 1 12 43000 40 52 0 0 4 1 1
"23567" 20 0 0 12 16002 40 52 0 0 3 1 7
"23568" 26 0 0 14 51946 42 52 0 0 2 1 7
"23569" 48 0 1 20 180000 50 52 0 0 1 1 1
"23570" 52 0 0 12 68000 50 52 0 0 1 1 1
"23571" 41 0 0 13 46000 40 52 0 0 1 1 1
"23572" 35 0 0 11 30000 52 52 0 0 3 1 5
"23573" 34 0 0 13 80000 42 52 0 0 4 1 1
"23574" 30 0 0 16 57000 48 52 0 0 1 1 7
"23575" 45 0 0 13 40000 40 52 0 0 2 1 1
"23576" 48 0 1 16 35000 40 52 0 0 1 1 1
"23577" 57 0 0 12 25000 40 52 0 0 3 1 1
"23578" 31 0 0 16 51200 40 52 0 0 4 1 1
"23579" 37 0 0 20 36000 40 52 0 0 3 1 1
"23580" 22 0 0 12 25000 40 52 0 0 1 1 7
"23581" 28 0 0 12 80000 80 52 0 0 2 1 7
"23582" 33 0 0 16 65000 60 52 0 0 3 1 1
"23583" 43 0 0 12 40000 40 52 0 0 2 1 1
"23584" 40 0 0 14 40000 60 52 0 0 3 1 1
"23585" 32 0 0 18 70002 50 52 0 0 3 1 1
"23586" 50 0 0 16 60000 60 52 0 0 2 1 1
"23587" 31 0 1 16 86000 50 52 0 0 3 1 1
"23588" 59 0 0 12 35000 40 52 0 0 1 1 1
"23589" 34 0 0 16 86726 43 52 0 0 2 1 1
"23590" 56 0 0 12 56000 40 52 0 0 1 1 1
"23591" 46 0 0 16 16000 40 52 0 0 3 1 1
"23592" 40 0 0 13 35000 45 52 0 0 3 1 5
"23593" 46 0 0 13 75000 40 52 0 0 4 1 1
"23594" 19 0 0 12 20000 44 52 0 0 4 1 7
"23595" 45 0 0 16 75000 46 52 0 0 4 1 1
"23596" 48 0 0 16 1e+05 40 51 0 0 3 1 1
"23597" 57 0 0 16 41600 40 52 0 0 1 1 5
"23598" 48 0 1 12 26000 40 52 0 0 3 1 1
"23599" 44 0 0 12 39000 40 52 0 0 3 1 1
"23600" 52 0 0 12 54000 40 52 0 0 2 1 1
"23601" 60 0 0 16 96000 37 52 0 0 1 1 7
"23602" 50 0 0 16 60000 45 52 0 0 3 1 5
"23603" 36 0 0 18 60000 40 52 0 0 2 1 7
"23604" 53 0 0 16 128000 50 52 0 0 2 1 1
"23605" 47 0 0 13 35000 50 52 0 0 3 1 1
"23606" 56 0 0 16 119000 45 52 0 0 4 1 6
"23607" 58 0 0 18 389599 50 52 0 0 2 1 5
"23608" 36 0 1 14 38000 40 52 0 0 3 1 1
"23609" 55 0 0 12 35000 45 52 0 0 4 1 1
"23610" 29 0 0 13 83000 61 52 0 0 2 1 7
"23611" 47 0 0 12 65000 40 52 0 0 1 1 1
"23612" 46 0 0 13 116000 60 52 0 0 1 1 1
"23613" 53 0 0 12 31000 40 52 0 0 2 1 1
"23614" 19 0 0 12 1000 40 52 0 0 2 1 7
"23615" 45 0 0 12 39000 40 52 0 0 2 1 1
"23616" 34 0 0 13 46000 55 52 0 0 1 1 1
"23617" 33 0 0 14 40000 48 52 0 0 1 1 7
"23618" 57 0 0 12 32330 40 52 0 0 4 1 1
"23619" 49 0 0 13 53000 40 52 0 0 4 1 1
"23620" 53 0 0 20 72000 55 52 0 0 2 1 1
"23621" 22 0 0 13 50000 40 52 0 0 1 1 7
"23622" 28 0 1 12 35000 40 52 0 0 4 1 7
"23623" 31 0 0 16 107946 40 52 0 0 3 1 1
"23624" 37 0 0 13 119000 45 52 0 0 3 1 1
"23625" 66 0 0 12 54000 40 52 1 0 2 1 1
"23626" 59 0 0 16 40000 40 52 0 0 4 1 1
"23627" 55 0 0 12 68850 50 52 0 0 2 1 1
"23628" 34 0 0 9 41000 40 52 0 0 2 1 7
"23629" 23 0 1 11 20802 40 52 0 0 4 1 7
"23630" 55 0 0 13 52000 40 52 0 0 1 1 1
"23631" 35 0 0 20 70000 40 52 0 0 3 1 1
"23632" 37 0 1 12 70000 40 52 0 0 4 1 1
"23633" 59 0 0 16 16000 50 52 0 0 4 1 1
"23634" 33 0 1 18 55000 45 52 0 0 1 1 7
"23635" 30 0 0 12 31600 55 52 0 0 4 1 1
"23636" 35 0 0 16 102000 40 52 0 0 2 1 1
"23637" 40 0 1 9 20000 40 48 0 0 4 1 1
"23638" 50 0 0 16 389599 48 52 0 0 1 1 1
"23639" 41 0 0 14 30000 40 52 0 0 2 1 1
"23640" 36 0 0 16 80000 40 52 0 0 2 1 1
"23641" 48 0 0 12 36000 50 52 0 0 3 1 1
"23642" 27 0 0 13 40000 70 50 0 0 3 1 1
"23643" 42 0 0 16 46000 50 52 0 0 2 1 7
"23644" 34 0 0 12 47500 40 52 1 0 4 1 1
"23645" 38 0 0 16 1e+05 40 52 0 0 4 1 7
"23646" 59 0 0 12 10000 60 52 0 0 2 1 7
"23647" 46 0 1 9 25000 40 52 0 0 3 1 1
"23648" 45 0 0 13 28000 40 52 0 0 3 1 1
"23649" 47 0 0 16 1e+05 50 52 0 0 1 1 1
"23650" 27 0 0 16 40000 40 52 0 0 3 1 7
"23651" 40 0 0 16 1e+05 50 52 0 0 3 1 1
"23652" 44 0 0 14 46000 40 52 0 0 1 1 1
"23653" 55 0 0 16 140000 40 52 0 0 4 1 1
"23654" 41 0 0 18 80000 45 52 0 0 4 1 1
"23655" 47 0 0 13 32000 40 52 0 0 2 1 1
"23656" 47 0 0 12 92000 55 52 0 0 4 1 1
"23657" 20 0 1 12 19500 40 52 0 0 4 1 7
"23658" 31 0 1 12 50000 40 52 0 0 4 1 1
"23659" 51 0 0 16 52000 50 52 0 0 2 1 1
"23660" 30 0 0 16 65000 40 52 0 0 3 1 1
"23661" 30 0 1 13 30000 40 52 0 0 2 1 7
"23662" 43 0 0 12 70000 40 52 0 0 1 1 1
"23663" 53 0 0 16 49000 40 52 0 0 2 1 1
"23664" 47 0 0 18 155000 50 52 0 0 2 1 1
"23665" 32 0 0 13 73509 63 48 0 0 2 1 1
"23666" 40 0 0 12 20000 40 52 0 0 2 1 5
"23667" 50 0 0 16 60000 48 52 0 0 3 1 1
"23668" 49 0 0 18 58000 40 52 0 0 2 1 1
"23669" 31 0 0 16 40000 42 52 0 0 2 1 1
"23670" 50 0 0 12 50000 40 52 1 0 1 1 1
"23671" 43 0 0 13 34000 40 52 0 0 2 1 1
"23672" 51 0 0 12 29000 40 52 0 0 2 1 1
"23673" 73 0 1 4 26000 40 52 0 0 1 1 1
"23674" 59 0 0 16 41000 40 52 0 0 3 1 1
"23675" 35 0 0 14 1e+05 45 52 0 0 1 1 1
"23676" 44 0 0 20 140000 50 52 0 0 2 1 1
"23677" 56 0 0 16 45000 50 52 0 0 2 1 1
"23678" 32 0 0 13 50000 40 52 0 0 4 1 1
"23679" 35 0 0 12 34000 45 52 0 0 4 1 1
"23680" 26 0 0 16 76000 45 52 0 0 1 1 7
"23681" 56 0 0 16 45000 56 52 0 0 1 1 1
"23682" 60 0 0 13 40000 36 52 0 0 4 1 1
"23683" 47 0 0 16 30000 40 52 0 0 4 1 1
"23684" 37 0 0 13 1e+05 50 52 0 0 2 1 1
"23685" 52 0 0 16 130000 50 52 0 0 2 1 1
"23686" 53 0 0 14 72000 45 52 0 0 3 1 1
"23687" 60 0 1 12 34000 40 52 0 0 2 1 1
"23688" 60 0 1 12 30000 40 52 0 0 3 1 1
"23689" 39 0 1 16 58000 40 50 0 0 4 1 7
"23690" 48 0 0 12 75000 40 52 0 0 2 1 1
"23691" 34 0 0 12 12000 40 52 0 0 1 1 1
"23692" 37 0 0 14 30000 40 52 0 0 1 1 1
"23693" 28 0 0 14 25000 40 52 0 0 3 1 7
"23694" 53 0 0 14 30000 40 52 0 0 2 1 1
"23695" 51 0 0 12 45000 42 52 0 0 2 1 5
"23696" 53 0 0 20 85000 70 52 0 0 3 1 1
"23697" 36 0 1 6 14000 40 52 0 0 3 1 3
"23698" 55 0 0 12 100002 40 52 0 0 1 1 1
"23699" 46 0 0 14 115000 46 52 0 0 1 1 1
"23700" 52 0 0 12 81000 40 52 0 0 4 1 1
"23701" 42 0 1 6 18500 40 52 0 0 2 1 7
"23702" 34 0 0 16 40000 40 52 0 0 3 1 1
"23703" 32 0 0 13 55000 40 52 0 0 3 1 1
"23704" 44 0 1 13 140000 60 52 0 0 4 1 1
"23705" 38 0 0 16 95000 50 52 0 0 1 1 1
"23706" 48 0 0 13 60000 40 52 0 0 3 1 1
"23707" 39 0 0 12 55000 38 52 0 0 2 1 1
"23708" 47 0 0 18 128000 50 52 0 0 2 1 1
"23709" 42 0 0 18 60000 50 52 0 0 3 1 1
"23710" 30 0 0 13 35000 40 52 0 0 3 1 7
"23711" 60 0 0 14 47000 40 52 0 0 4 1 1
"23712" 49 0 0 13 77000 40 52 0 0 3 1 1
"23713" 59 0 0 14 60000 40 52 0 0 2 1 2
"23714" 30 0 1 6 7800 50 52 0 0 3 1 1
"23715" 33 0 0 12 40000 40 52 0 0 2 1 1
"23716" 22 0 1 12 30000 40 52 0 0 1 1 7
"23717" 50 0 0 16 389599 40 52 0 0 3 1 1
"23718" 40 0 0 18 2e+05 40 52 0 0 1 1 1
"23719" 77 0 0 16 191609 50 52 0 0 3 1 1
"23720" 26 0 1 11 30000 40 52 0 0 4 1 7
"23721" 33 0 0 16 42000 40 52 0 0 2 1 1
"23722" 51 0 0 12 72600 44 52 0 0 4 1 1
"23723" 32 0 0 13 70000 50 52 0 0 3 1 1
"23724" 46 0 0 10 24000 40 49 0 0 2 1 1
"23725" 60 0 1 12 40000 36 52 0 0 3 1 1
"23726" 38 0 0 16 103000 65 52 0 0 4 1 1
"23727" 56 0 0 16 1e+05 50 52 0 0 1 1 7
"23728" 30 0 1 11 24000 50 52 0 0 3 1 1
"23729" 30 0 1 13 30000 40 52 0 0 3 1 1
"23730" 56 0 0 12 51000 40 52 1 0 1 1 5
"23731" 44 0 1 13 42000 60 52 0 0 4 1 1
"23732" 18 0 0 12 28700 60 52 0 0 2 1 7
"23733" 54 0 1 18 30000 60 52 0 0 4 1 7
"23734" 50 0 0 16 53000 48 52 0 0 2 1 1
"23735" 47 0 0 18 86000 40 52 0 0 1 1 1
"23736" 36 0 0 13 48000 40 52 0 0 2 1 1
"23737" 50 0 0 12 60000 52 52 0 0 3 1 5
"23738" 43 0 0 16 160000 60 52 0 0 3 1 1
"23739" 39 0 0 16 170000 55 52 0 0 1 1 1
"23740" 41 0 0 18 165000 70 52 0 0 2 1 5
"23741" 28 0 0 12 42000 40 52 0 0 1 1 1
"23742" 30 0 0 18 38000 50 52 0 0 1 1 7
"23743" 54 0 0 12 25000 50 52 0 0 1 1 7
"23744" 56 0 0 13 98000 65 52 0 0 2 1 1
"23745" 44 0 0 16 85000 42 52 0 0 4 1 1
"23746" 50 0 0 12 37002 45 52 0 0 3 1 1
"23747" 59 0 1 12 40000 50 52 0 0 3 1 1
"23748" 50 0 0 16 50000 50 52 0 0 3 1 7
"23749" 38 0 0 16 2e+05 60 52 0 0 3 1 1
"23750" 37 0 0 11 46000 45 52 0 0 4 1 1
"23751" 38 0 1 12 95000 45 52 0 0 4 1 7
"23752" 38 0 0 20 389599 70 52 0 0 2 1 1
"23753" 42 0 1 6 35000 40 52 0 0 4 1 1
"23754" 44 0 1 12 23400 45 52 0 1 3 1 1
"23755" 56 0 0 16 27500 41 52 0 0 4 1 1
"23756" 54 0 0 16 84000 60 52 0 0 4 1 7
"23757" 34 0 0 16 90000 45 52 0 0 2 1 1
"23758" 36 0 1 14 62000 56 52 0 0 3 1 1
"23759" 45 0 0 12 75000 50 52 0 0 3 1 1
"23760" 31 0 1 14 30000 40 52 0 0 3 1 1
"23761" 32 0 0 16 64000 50 48 0 0 4 1 1
"23762" 40 0 0 12 110000 45 52 0 0 3 1 1
"23763" 80 0 1 13 20000 40 52 0 0 3 1 1
"23764" 40 0 0 16 389599 60 52 0 0 3 1 1
"23765" 24 0 1 12 35000 40 52 0 0 2 1 7
"23766" 62 0 0 12 5400 60 52 0 0 2 1 7
"23767" 55 0 0 18 80000 40 52 0 0 3 1 1
"23768" 32 0 1 13 90000 40 52 0 0 4 1 7
"23769" 45 0 1 12 37000 40 52 0 0 1 1 1
"23770" 42 0 0 16 1e+05 50 52 0 0 2 1 5
"23771" 32 0 1 16 30000 45 52 0 0 4 1 7
"23772" 42 0 0 18 84584 48 52 1 0 4 1 1
"23773" 25 0 0 13 50000 52 52 0 0 3 1 7
"23774" 41 0 0 18 75000 50 52 0 0 4 1 1
"23775" 37 0 0 13 20000 40 52 0 0 4 1 1
"23776" 44 0 1 14 111000 40 52 0 0 1 1 1
"23777" 52 0 0 12 45000 40 52 0 0 4 1 5
"23778" 56 0 0 18 75000 40 52 1 0 4 1 1
"23779" 43 0 0 18 132000 40 52 0 0 3 1 1
"23780" 48 0 0 13 389599 40 50 0 0 3 1 1
"23781" 25 0 0 16 45000 40 52 0 0 3 1 7
"23782" 26 0 0 16 50000 45 52 0 0 3 1 1
"23783" 22 0 1 14 38000 42 52 0 0 4 1 7
"23784" 38 0 0 16 85000 40 52 0 0 3 1 1
"23785" 46 0 0 13 70000 40 52 0 0 3 1 1
"23786" 28 0 0 16 36000 40 52 0 0 4 1 7
"23787" 48 0 0 14 40000 99 52 0 0 4 1 1
"23788" 38 0 0 13 46000 40 52 0 0 2 1 1
"23789" 52 0 0 18 78400 40 52 1 0 2 1 1
"23790" 49 0 0 13 30000 40 52 0 0 3 1 1
"23791" 34 0 1 12 30000 40 52 0 0 3 1 5
"23792" 40 0 0 12 39000 70 52 0 0 2 1 1
"23793" 35 0 0 12 90000 40 52 0 0 4 1 7
"23794" 39 0 0 13 55000 40 52 0 0 2 1 5
"23795" 23 0 0 13 20000 40 52 0 0 2 1 7
"23796" 30 0 0 18 62000 40 52 0 0 3 1 7
"23797" 59 0 0 18 34700 52 52 0 0 1 1 1
"23798" 32 0 0 13 40000 40 52 0 0 3 1 1
"23799" 26 0 0 12 30000 40 52 0 0 2 1 7
"23800" 25 0 0 16 50000 40 52 0 0 3 1 7
"23801" 26 0 0 16 112946 55 52 0 0 1 1 1
"23802" 54 0 0 14 55000 55 52 0 0 2 1 1
"23803" 47 0 0 18 78000 40 52 0 0 3 1 1
"23804" 24 0 0 13 26000 40 52 0 0 3 1 7
"23805" 30 0 0 12 80000 40 52 0 0 4 1 1
"23806" 26 0 1 12 40000 40 52 0 0 4 1 7
"23807" 57 0 0 12 30000 40 52 0 0 1 1 5
"23808" 44 0 1 13 42700 58 52 0 0 2 1 1
"23809" 36 0 0 13 35000 40 52 0 0 4 1 5
"23810" 29 0 0 16 53000 40 52 0 0 4 1 7
"23811" 31 0 0 11 48000 50 52 0 0 2 1 1
"23812" 57 0 0 12 50000 40 52 0 0 2 1 5
"23813" 62 0 0 16 125000 40 52 0 0 4 1 1
"23814" 20 0 1 14 30000 50 52 0 0 2 1 7
"23815" 46 0 0 16 92000 40 52 0 0 2 1 1
"23816" 21 0 1 12 15000 39 52 0 0 4 1 1
